집계구코드,행정동,75세이상인구_2026,안전센터_도로거리_m,하차후_도보거리_m,하차후_표고차_m,t1_출동_분,t2_접근_들것_분,t3_이송_분,총_도달시간_분,평지기준_도달시간_분,지연_분,지연_t1_분,지연_t2_분,지연_t3_분,위험도_거리기준,위험도_시간기준,구급차_분,oa_lon,oa_lat,면적_ha,산지포함_의심,최근접AED_m,최근접AED,AED_왕복_분,설치후_분,단축_분
21030520010002,초량2동,36.1,636.0,13.0,0.1,3.37,0.52,9.31,17.2,16.81,0.39,0.04,0.0,0.35,0.151,0.102,3.89,129.03892466804294,35.115743509502195,2.929593701171875,False,187.19673882598502,빛과소금복지재단,6.35,3.89,0.0
21030530020002,초량3동,46.1,348.0,25.0,-0.0,2.93,0.99,11.63,19.55,19.06,0.49,0.06,0.0,0.43,0.106,0.1,3.92,129.04016870727904,35.12117970065744,2.189984753417969,False,361.92486419669024,구봉경로당,11.34,3.92,0.0
21030520010009,초량2동,69.8,449.0,5.4,-0.3,2.42,0.22,9.82,16.46,16.08,0.38,0.03,0.0,0.34,0.206,0.097,2.64,129.04024978103917,35.11804059685487,2.7974397338867187,False,300.98365928967263,빛과소금복지재단,9.6,2.64,0.0
21030700010402,좌천동,36.2,7120.0,35.9,3.2,3.13,1.67,15.29,24.09,23.3,0.79,0.02,0.24,0.53,0.307,0.09,4.8,129.0511605597337,35.13268719457471,0.552684423828125,False,143.0326328299553,누림재가복지센터,5.09,4.8,0.0
21030530020007,초량3동,245.0,66.0,24.4,-1.3,1.74,0.99,10.5,17.23,16.83,0.4,0.01,0.03,0.37,0.106,0.088,2.73,129.04199320442797,35.120151348477776,3.641128137207031,False,562.5208299108907,구봉경로당,,2.73,0.0
21030530010901,초량3동,31.5,610.0,14.2,-0.2,3.05,0.56,12.54,20.16,19.68,0.48,0.03,0.0,0.45,0.126,0.074,3.61,129.04587592844942,35.12405204035475,0.5579539916992188,False,857.9371017335816,구봉경로당,,3.61,0.0
21030530020504,초량3동,20.2,792.0,43.4,1.7,3.82,1.74,12.4,21.96,21.46,0.51,0.13,0.02,0.37,0.105,0.071,5.56,129.04079521408974,35.12400356373815,0.5028139526367188,False,409.05206859159847,구봉경로당,,5.56,0.0
21030530020004,초량3동,37.2,325.0,24.4,2.2,2.65,1.13,11.04,18.82,18.26,0.56,0.03,0.17,0.37,0.079,0.065,3.78,129.0406483732015,35.120128057847644,3.0251056884765624,False,461.3277578689482,구봉경로당,,3.78,0.0
21030530010501,초량3동,30.7,280.0,25.1,1.0,2.83,1.01,12.13,19.96,19.52,0.45,0.0,0.01,0.44,0.057,0.062,3.84,129.04459325370672,35.12130650016868,0.39418583984375,False,741.7673110880105,구봉경로당,,3.84,0.0
21030530010401,초량3동,21.0,456.0,23.0,0.8,3.02,0.92,12.47,20.41,19.95,0.47,0.02,0.01,0.44,0.063,0.048,3.94,129.04507416612043,35.1223002061007,0.486681298828125,False,771.5030354761611,구봉경로당,,3.94,0.0
