2024,21030550010006,in_age_020,N/A
2024,21030530010201,in_age_001,N/A
2024,21030660030001,in_age_001,7
2024,21030550010003,in_age_002,N/A
2024,21030700010006,in_age_001,N/A
2024,21030570010014,in_age_007,17
2024,21030700010301,in_age_018,6
2024,21030710020016,in_age_009,34
2024,21030710020003,in_age_008,16
2024,21030550010008,in_age_015,56
2024,21030530020103,in_age_001,39
2024,21030550010001,in_age_001,N/A
2024,21030550010010,in_age_011,48
2024,21030520010010,in_age_002,5
2024,21030520010601,in_age_016,29
2024,21030510010010,in_age_001,6
2024,21030680010102,in_age_005,24
2024,21030680010202,in_age_017,6
2024,21030510010007,in_age_020,N/A
2024,21030710020019,in_age_015,83
2024,21030510010003,in_age_005,39
2024,21030680010206,in_age_001,45
2024,21030570010001,in_age_013,29
2024,21030700010301,in_age_015,19
2024,21030570010010,in_age_004,11
2024,21030600010010,in_age_008,19
2024,21030510010004,in_age_020,N/A
2024,21030570010003,in_age_001,N/A
2024,21030700010301,in_age_003,20
2024,21030700010007,in_age_004,15
2024,21030700010006,in_age_002,7
2024,21030570010008,in_age_016,47
2024,21030680010301,in_age_002,34
2024,21030700010009,in_age_019,N/A
2024,21030680010205,in_age_006,32
2024,21030510010001,in_age_015,41
2024,21030680010204,in_age_007,85
2024,21030530020502,in_age_009,61
2024,21030570010006,in_age_019,N/A
2024,21030530020103,in_age_004,25
2024,21030660020102,in_age_001,6
2024,21030560010005,in_age_014,58
2024,21030660040203,in_age_014,22
2024,21030520010005,in_age_003,8
2024,21030590010002,in_age_003,10
2024,21030680010301,in_age_015,17
2024,21030680010201,in_age_014,25
2024,21030510010010,in_age_015,26
2024,21030550010006,in_age_013,44
2024,21030560010201,in_age_007,26
2024,21030570010003,in_age_003,12
2024,21030660010001,in_age_002,N/A
2024,21030600010007,in_age_002,9
